W0420 01:27:08.617000 83181 torch/distributed/run.py:852] 
W0420 01:27:08.617000 83181 torch/distributed/run.py:852] *****************************************
W0420 01:27:08.617000 83181 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0420 01:27:08.617000 83181 torch/distributed/run.py:852] *****************************************
[Gloo] Rank 0 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 1 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 5 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 3 is connected to 7 peer ranks. [Gloo] Rank Expected number of connected peer ranks is : 67 is connected to 
7 peer ranks. [Gloo] Rank Expected number of connected peer ranks is : 47 is connected to [Gloo] Rank 
27 is connected to  peer ranks. 7Expected number of connected peer ranks is :  peer ranks. 7Expected number of connected peer ranks is : 
7
[Gloo] Rank 7 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 93727.46it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 90687.65it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 101067.57it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 93206.76it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 90687.65it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 87381.33it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 83886.08it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 89240.51it/s]
logs/5f55e453-9460-4a7a-a5f3-93f46256ccac.txt
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 478, 479, 480, 481, 958, 959, 960, 961, 1438, 1439, 1440, 1441] for warmup
Resetting Model
step:0/1480 val_loss:10.8279 train_time:0ms step_avg:0.03ms
step:1/1480 train_time:77ms step_avg:76.67ms
step:432/1480 train_time:13398ms step_avg:31.01ms
step:433/1480 train_time:13426ms step_avg:31.01ms
step:434/1480 train_time:13460ms step_avg:31.01ms
step:435/1480 train_time:13488ms step_avg:31.01ms
step:436/1480 train_time:13522ms step_avg:31.01ms
step:437/1480 train_time:13550ms step_avg:31.01ms
step:438/1480 train_time:13584ms step_avg:31.01ms
step:439/1480 train_time:13612ms step_avg:31.01ms
step:440/1480 train_time:13645ms step_avg:31.01ms
step:441/1480 train_time:13673ms step_avg:31.00ms
step:442/1480 train_time:13707ms step_avg:31.01ms
step:443/1480 train_time:13735ms step_avg:31.00ms
step:444/1480 train_time:13769ms step_avg:31.01ms
step:445/1480 train_time:13797ms step_avg:31.00ms
step:446/1480 train_time:13831ms step_avg:31.01ms
step:447/1480 train_time:13859ms step_avg:31.00ms
step:448/1480 train_time:13893ms step_avg:31.01ms
step:449/1480 train_time:13921ms step_avg:31.00ms
step:450/1480 train_time:13954ms step_avg:31.01ms
step:451/1480 train_time:13982ms step_avg:31.00ms
step:452/1480 train_time:14016ms step_avg:31.01ms
step:453/1480 train_time:14045ms step_avg:31.00ms
step:454/1480 train_time:14078ms step_avg:31.01ms
step:455/1480 train_time:14107ms step_avg:31.00ms
step:456/1480 train_time:14140ms step_avg:31.01ms
step:457/1480 train_time:14169ms step_avg:31.00ms
step:458/1480 train_time:14202ms step_avg:31.01ms
step:459/1480 train_time:14230ms step_avg:31.00ms
step:460/1480 train_time:14264ms step_avg:31.01ms
step:461/1480 train_time:14292ms step_avg:31.00ms
step:462/1480 train_time:14326ms step_avg:31.01ms
step:463/1480 train_time:14354ms step_avg:31.00ms
step:464/1480 train_time:14387ms step_avg:31.01ms
step:465/1480 train_time:14415ms step_avg:31.00ms
step:466/1480 train_time:14449ms step_avg:31.01ms
step:467/1480 train_time:14477ms step_avg:31.00ms
step:468/1480 train_time:14511ms step_avg:31.01ms
step:469/1480 train_time:14539ms step_avg:31.00ms
step:470/1480 train_time:14573ms step_avg:31.01ms
step:471/1480 train_time:14601ms step_avg:31.00ms
step:472/1480 train_time:14634ms step_avg:31.01ms
step:473/1480 train_time:14662ms step_avg:31.00ms
step:474/1480 train_time:14696ms step_avg:31.00ms
step:475/1480 train_time:14725ms step_avg:31.00ms
step:476/1480 train_time:14758ms step_avg:31.00ms
step:477/1480 train_time:14787ms step_avg:31.00ms
step:478/1480 train_time:14820ms step_avg:31.00ms
step:479/1480 train_time:14849ms step_avg:31.00ms
step:480/1480 train_time:14882ms step_avg:31.00ms
step:481/1480 train_time:14912ms step_avg:31.00ms
step:482/1480 train_time:14973ms step_avg:31.06ms
step:483/1480 train_time:15026ms step_avg:31.11ms
step:484/1480 train_time:15086ms step_avg:31.17ms
step:485/1480 train_time:15140ms step_avg:31.22ms
step:486/1480 train_time:15198ms step_avg:31.27ms
step:487/1480 train_time:15251ms step_avg:31.32ms
step:488/1480 train_time:15309ms step_avg:31.37ms
step:489/1480 train_time:15364ms step_avg:31.42ms
step:490/1480 train_time:15423ms step_avg:31.48ms
step:491/1480 train_time:15476ms step_avg:31.52ms
step:492/1480 train_time:15536ms step_avg:31.58ms
step:493/1480 train_time:15589ms step_avg:31.62ms
step:494/1480 train_time:15647ms step_avg:31.67ms
step:495/1480 train_time:15701ms step_avg:31.72ms
step:496/1480 train_time:15760ms step_avg:31.77ms
step:497/1480 train_time:15813ms step_avg:31.82ms
step:498/1480 train_time:15872ms step_avg:31.87ms
step:499/1480 train_time:15925ms step_avg:31.91ms
step:500/1480 train_time:15984ms step_avg:31.97ms
step:500/1480 val_loss:4.2140 train_time:16046ms step_avg:32.09ms
step:501/1480 train_time:16061ms step_avg:32.06ms
step:502/1480 train_time:16098ms step_avg:32.07ms
step:503/1480 train_time:16155ms step_avg:32.12ms
step:504/1480 train_time:16216ms step_avg:32.17ms
step:505/1480 train_time:16270ms step_avg:32.22ms
step:506/1480 train_time:16330ms step_avg:32.27ms
step:507/1480 train_time:16383ms step_avg:32.31ms
step:508/1480 train_time:16441ms step_avg:32.36ms
step:509/1480 train_time:16494ms step_avg:32.41ms
step:510/1480 train_time:16552ms step_avg:32.46ms
step:511/1480 train_time:16605ms step_avg:32.49ms
step:512/1480 train_time:16663ms step_avg:32.54ms
step:513/1480 train_time:16716ms step_avg:32.58ms
step:514/1480 train_time:16774ms step_avg:32.63ms
step:515/1480 train_time:16827ms step_avg:32.67ms
step:516/1480 train_time:16885ms step_avg:32.72ms
step:517/1480 train_time:16938ms step_avg:32.76ms
step:518/1480 train_time:16997ms step_avg:32.81ms
step:519/1480 train_time:17052ms step_avg:32.86ms
step:520/1480 train_time:17112ms step_avg:32.91ms
step:521/1480 train_time:17165ms step_avg:32.95ms
step:522/1480 train_time:17225ms step_avg:33.00ms
step:523/1480 train_time:17280ms step_avg:33.04ms
step:524/1480 train_time:17339ms step_avg:33.09ms
step:525/1480 train_time:17392ms step_avg:33.13ms
step:526/1480 train_time:17451ms step_avg:33.18ms
step:527/1480 train_time:17503ms step_avg:33.21ms
step:528/1480 train_time:17561ms step_avg:33.26ms
step:529/1480 train_time:17614ms step_avg:33.30ms
step:530/1480 train_time:17672ms step_avg:33.34ms
step:531/1480 train_time:17725ms step_avg:33.38ms
step:532/1480 train_time:17783ms step_avg:33.43ms
step:533/1480 train_time:17836ms step_avg:33.46ms
step:534/1480 train_time:17895ms step_avg:33.51ms
step:535/1480 train_time:17948ms step_avg:33.55ms
step:536/1480 train_time:18007ms step_avg:33.60ms
step:537/1480 train_time:18061ms step_avg:33.63ms
step:538/1480 train_time:18121ms step_avg:33.68ms
step:539/1480 train_time:18176ms step_avg:33.72ms
step:540/1480 train_time:18236ms step_avg:33.77ms
step:541/1480 train_time:18289ms step_avg:33.81ms
step:542/1480 train_time:18347ms step_avg:33.85ms
step:543/1480 train_time:18401ms step_avg:33.89ms
step:544/1480 train_time:18460ms step_avg:33.93ms
step:545/1480 train_time:18513ms step_avg:33.97ms
step:546/1480 train_time:18572ms step_avg:34.01ms
step:547/1480 train_time:18624ms step_avg:34.05ms
step:548/1480 train_time:18682ms step_avg:34.09ms
step:549/1480 train_time:18736ms step_avg:34.13ms
step:550/1480 train_time:18794ms step_avg:34.17ms
step:551/1480 train_time:18848ms step_avg:34.21ms
step:552/1480 train_time:18906ms step_avg:34.25ms
step:553/1480 train_time:18959ms step_avg:34.28ms
step:554/1480 train_time:19018ms step_avg:34.33ms
step:555/1480 train_time:19072ms step_avg:34.36ms
step:556/1480 train_time:19130ms step_avg:34.41ms
step:557/1480 train_time:19183ms step_avg:34.44ms
step:558/1480 train_time:19243ms step_avg:34.49ms
step:559/1480 train_time:19297ms step_avg:34.52ms
step:560/1480 train_time:19356ms step_avg:34.56ms
step:561/1480 train_time:19409ms step_avg:34.60ms
step:562/1480 train_time:19467ms step_avg:34.64ms
step:563/1480 train_time:19521ms step_avg:34.67ms
step:564/1480 train_time:19579ms step_avg:34.72ms
step:565/1480 train_time:19633ms step_avg:34.75ms
step:566/1480 train_time:19692ms step_avg:34.79ms
step:567/1480 train_time:19744ms step_avg:34.82ms
step:568/1480 train_time:19803ms step_avg:34.86ms
step:569/1480 train_time:19856ms step_avg:34.90ms
step:570/1480 train_time:19915ms step_avg:34.94ms
step:571/1480 train_time:19969ms step_avg:34.97ms
step:572/1480 train_time:20027ms step_avg:35.01ms
step:573/1480 train_time:20081ms step_avg:35.05ms
step:574/1480 train_time:20139ms step_avg:35.09ms
step:575/1480 train_time:20193ms step_avg:35.12ms
step:576/1480 train_time:20252ms step_avg:35.16ms
step:577/1480 train_time:20306ms step_avg:35.19ms
step:578/1480 train_time:20364ms step_avg:35.23ms
step:579/1480 train_time:20419ms step_avg:35.27ms
step:580/1480 train_time:20478ms step_avg:35.31ms
step:581/1480 train_time:20531ms step_avg:35.34ms
step:582/1480 train_time:20589ms step_avg:35.38ms
step:583/1480 train_time:20642ms step_avg:35.41ms
step:584/1480 train_time:20701ms step_avg:35.45ms
step:585/1480 train_time:20754ms step_avg:35.48ms
step:586/1480 train_time:20813ms step_avg:35.52ms
step:587/1480 train_time:20866ms step_avg:35.55ms
step:588/1480 train_time:20924ms step_avg:35.59ms
step:589/1480 train_time:20979ms step_avg:35.62ms
step:590/1480 train_time:21038ms step_avg:35.66ms
step:591/1480 train_time:21091ms step_avg:35.69ms
step:592/1480 train_time:21150ms step_avg:35.73ms
step:593/1480 train_time:21203ms step_avg:35.76ms
step:594/1480 train_time:21263ms step_avg:35.80ms
step:595/1480 train_time:21317ms step_avg:35.83ms
step:596/1480 train_time:21377ms step_avg:35.87ms
step:597/1480 train_time:21430ms step_avg:35.90ms
step:598/1480 train_time:21488ms step_avg:35.93ms
step:599/1480 train_time:21541ms step_avg:35.96ms
step:600/1480 train_time:21600ms step_avg:36.00ms
step:601/1480 train_time:21653ms step_avg:36.03ms
step:602/1480 train_time:21712ms step_avg:36.07ms
step:603/1480 train_time:21764ms step_avg:36.09ms
step:604/1480 train_time:21823ms step_avg:36.13ms
step:605/1480 train_time:21876ms step_avg:36.16ms
step:606/1480 train_time:21935ms step_avg:36.20ms
step:607/1480 train_time:21988ms step_avg:36.22ms
step:608/1480 train_time:22047ms step_avg:36.26ms
step:609/1480 train_time:22100ms step_avg:36.29ms
step:610/1480 train_time:22159ms step_avg:36.33ms
step:611/1480 train_time:22213ms step_avg:36.35ms
step:612/1480 train_time:22272ms step_avg:36.39ms
step:613/1480 train_time:22325ms step_avg:36.42ms
step:614/1480 train_time:22384ms step_avg:36.46ms
step:615/1480 train_time:22437ms step_avg:36.48ms
step:616/1480 train_time:22496ms step_avg:36.52ms
step:617/1480 train_time:22550ms step_avg:36.55ms
step:618/1480 train_time:22608ms step_avg:36.58ms
step:619/1480 train_time:22661ms step_avg:36.61ms
step:620/1480 train_time:22720ms step_avg:36.64ms
step:621/1480 train_time:22773ms step_avg:36.67ms
step:622/1480 train_time:22832ms step_avg:36.71ms
step:623/1480 train_time:22884ms step_avg:36.73ms
step:624/1480 train_time:22944ms step_avg:36.77ms
step:625/1480 train_time:22998ms step_avg:36.80ms
step:626/1480 train_time:23057ms step_avg:36.83ms
step:627/1480 train_time:23109ms step_avg:36.86ms
step:628/1480 train_time:23168ms step_avg:36.89ms
step:629/1480 train_time:23221ms step_avg:36.92ms
step:630/1480 train_time:23280ms step_avg:36.95ms
step:631/1480 train_time:23334ms step_avg:36.98ms
step:632/1480 train_time:23393ms step_avg:37.01ms
step:633/1480 train_time:23446ms step_avg:37.04ms
step:634/1480 train_time:23505ms step_avg:37.07ms
step:635/1480 train_time:23558ms step_avg:37.10ms
step:636/1480 train_time:23617ms step_avg:37.13ms
step:637/1480 train_time:23671ms step_avg:37.16ms
step:638/1480 train_time:23729ms step_avg:37.19ms
step:639/1480 train_time:23782ms step_avg:37.22ms
step:640/1480 train_time:23841ms step_avg:37.25ms
step:641/1480 train_time:23894ms step_avg:37.28ms
step:642/1480 train_time:23952ms step_avg:37.31ms
step:643/1480 train_time:24006ms step_avg:37.33ms
step:644/1480 train_time:24064ms step_avg:37.37ms
step:645/1480 train_time:24118ms step_avg:37.39ms
step:646/1480 train_time:24177ms step_avg:37.43ms
step:647/1480 train_time:24230ms step_avg:37.45ms
step:648/1480 train_time:24289ms step_avg:37.48ms
step:649/1480 train_time:24342ms step_avg:37.51ms
step:650/1480 train_time:24401ms step_avg:37.54ms
step:651/1480 train_time:24455ms step_avg:37.57ms
step:652/1480 train_time:24514ms step_avg:37.60ms
step:653/1480 train_time:24568ms step_avg:37.62ms
step:654/1480 train_time:24626ms step_avg:37.65ms
step:655/1480 train_time:24679ms step_avg:37.68ms
step:656/1480 train_time:24737ms step_avg:37.71ms
step:657/1480 train_time:24790ms step_avg:37.73ms
step:658/1480 train_time:24850ms step_avg:37.77ms
step:659/1480 train_time:24903ms step_avg:37.79ms
step:660/1480 train_time:24962ms step_avg:37.82ms
step:661/1480 train_time:25016ms step_avg:37.85ms
step:662/1480 train_time:25074ms step_avg:37.88ms
step:663/1480 train_time:25127ms step_avg:37.90ms
step:664/1480 train_time:25186ms step_avg:37.93ms
step:665/1480 train_time:25239ms step_avg:37.95ms
step:666/1480 train_time:25298ms step_avg:37.99ms
step:667/1480 train_time:25352ms step_avg:38.01ms
step:668/1480 train_time:25411ms step_avg:38.04ms
step:669/1480 train_time:25464ms step_avg:38.06ms
step:670/1480 train_time:25522ms step_avg:38.09ms
step:671/1480 train_time:25576ms step_avg:38.12ms
step:672/1480 train_time:25635ms step_avg:38.15ms
step:673/1480 train_time:25688ms step_avg:38.17ms
step:674/1480 train_time:25746ms step_avg:38.20ms
step:675/1480 train_time:25800ms step_avg:38.22ms
step:676/1480 train_time:25859ms step_avg:38.25ms
step:677/1480 train_time:25912ms step_avg:38.27ms
step:678/1480 train_time:25971ms step_avg:38.31ms
step:679/1480 train_time:26024ms step_avg:38.33ms
step:680/1480 train_time:26083ms step_avg:38.36ms
step:681/1480 train_time:26137ms step_avg:38.38ms
step:682/1480 train_time:26196ms step_avg:38.41ms
step:683/1480 train_time:26249ms step_avg:38.43ms
step:684/1480 train_time:26307ms step_avg:38.46ms
step:685/1480 train_time:26360ms step_avg:38.48ms
step:686/1480 train_time:26419ms step_avg:38.51ms
step:687/1480 train_time:26473ms step_avg:38.53ms
step:688/1480 train_time:26532ms step_avg:38.56ms
step:689/1480 train_time:26585ms step_avg:38.58ms
step:690/1480 train_time:26643ms step_avg:38.61ms
step:691/1480 train_time:26696ms step_avg:38.63ms
step:692/1480 train_time:26755ms step_avg:38.66ms
step:693/1480 train_time:26808ms step_avg:38.68ms
step:694/1480 train_time:26867ms step_avg:38.71ms
step:695/1480 train_time:26920ms step_avg:38.73ms
step:696/1480 train_time:26979ms step_avg:38.76ms
step:697/1480 train_time:27032ms step_avg:38.78ms
step:698/1480 train_time:27091ms step_avg:38.81ms
step:699/1480 train_time:27144ms step_avg:38.83ms
step:700/1480 train_time:27203ms step_avg:38.86ms
step:701/1480 train_time:27256ms step_avg:38.88ms
step:702/1480 train_time:27315ms step_avg:38.91ms
step:703/1480 train_time:27368ms step_avg:38.93ms
step:704/1480 train_time:27427ms step_avg:38.96ms
step:705/1480 train_time:27480ms step_avg:38.98ms
step:706/1480 train_time:27539ms step_avg:39.01ms
step:707/1480 train_time:27593ms step_avg:39.03ms
step:708/1480 train_time:27652ms step_avg:39.06ms
step:709/1480 train_time:27705ms step_avg:39.08ms
step:710/1480 train_time:27764ms step_avg:39.10ms
step:711/1480 train_time:27817ms step_avg:39.12ms
step:712/1480 train_time:27877ms step_avg:39.15ms
step:713/1480 train_time:27930ms step_avg:39.17ms
step:714/1480 train_time:27988ms step_avg:39.20ms
step:715/1480 train_time:28041ms step_avg:39.22ms
step:716/1480 train_time:28100ms step_avg:39.25ms
step:717/1480 train_time:28153ms step_avg:39.26ms
step:718/1480 train_time:28212ms step_avg:39.29ms
step:719/1480 train_time:28265ms step_avg:39.31ms
step:720/1480 train_time:28323ms step_avg:39.34ms
step:721/1480 train_time:28377ms step_avg:39.36ms
step:722/1480 train_time:28436ms step_avg:39.39ms
step:723/1480 train_time:28489ms step_avg:39.40ms
step:724/1480 train_time:28547ms step_avg:39.43ms
step:725/1480 train_time:28601ms step_avg:39.45ms
step:726/1480 train_time:28660ms step_avg:39.48ms
step:727/1480 train_time:28714ms step_avg:39.50ms
step:728/1480 train_time:28773ms step_avg:39.52ms
step:729/1480 train_time:28826ms step_avg:39.54ms
step:730/1480 train_time:28885ms step_avg:39.57ms
step:731/1480 train_time:28939ms step_avg:39.59ms
step:732/1480 train_time:28997ms step_avg:39.61ms
step:733/1480 train_time:29051ms step_avg:39.63ms
step:734/1480 train_time:29110ms step_avg:39.66ms
step:735/1480 train_time:29162ms step_avg:39.68ms
step:736/1480 train_time:29221ms step_avg:39.70ms
step:737/1480 train_time:29274ms step_avg:39.72ms
step:738/1480 train_time:29333ms step_avg:39.75ms
step:739/1480 train_time:29386ms step_avg:39.76ms
step:740/1480 train_time:29445ms step_avg:39.79ms
step:741/1480 train_time:29499ms step_avg:39.81ms
step:742/1480 train_time:29558ms step_avg:39.84ms
step:743/1480 train_time:29612ms step_avg:39.85ms
step:744/1480 train_time:29671ms step_avg:39.88ms
step:745/1480 train_time:29723ms step_avg:39.90ms
step:746/1480 train_time:29784ms step_avg:39.92ms
step:747/1480 train_time:29838ms step_avg:39.94ms
step:748/1480 train_time:29896ms step_avg:39.97ms
step:749/1480 train_time:29949ms step_avg:39.99ms
step:750/1480 train_time:30008ms step_avg:40.01ms
step:750/1480 val_loss:3.8014 train_time:30071ms step_avg:40.09ms
step:751/1480 train_time:30085ms step_avg:40.06ms
step:752/1480 train_time:30124ms step_avg:40.06ms
step:753/1480 train_time:30178ms step_avg:40.08ms
step:754/1480 train_time:30240ms step_avg:40.11ms
step:755/1480 train_time:30294ms step_avg:40.12ms
step:756/1480 train_time:30352ms step_avg:40.15ms
step:757/1480 train_time:30407ms step_avg:40.17ms
step:758/1480 train_time:30466ms step_avg:40.19ms
step:759/1480 train_time:30519ms step_avg:40.21ms
step:760/1480 train_time:30578ms step_avg:40.23ms
step:761/1480 train_time:30631ms step_avg:40.25ms
step:762/1480 train_time:30690ms step_avg:40.28ms
step:763/1480 train_time:30743ms step_avg:40.29ms
step:764/1480 train_time:30801ms step_avg:40.32ms
step:765/1480 train_time:30854ms step_avg:40.33ms
step:766/1480 train_time:30912ms step_avg:40.36ms
step:767/1480 train_time:30965ms step_avg:40.37ms
step:768/1480 train_time:31023ms step_avg:40.40ms
step:769/1480 train_time:31077ms step_avg:40.41ms
step:770/1480 train_time:31137ms step_avg:40.44ms
step:771/1480 train_time:31192ms step_avg:40.46ms
step:772/1480 train_time:31251ms step_avg:40.48ms
step:773/1480 train_time:31305ms step_avg:40.50ms
step:774/1480 train_time:31364ms step_avg:40.52ms
step:775/1480 train_time:31418ms step_avg:40.54ms
step:776/1480 train_time:31477ms step_avg:40.56ms
step:777/1480 train_time:31530ms step_avg:40.58ms
step:778/1480 train_time:31589ms step_avg:40.60ms
step:779/1480 train_time:31642ms step_avg:40.62ms
step:780/1480 train_time:31700ms step_avg:40.64ms
step:781/1480 train_time:31753ms step_avg:40.66ms
step:782/1480 train_time:31813ms step_avg:40.68ms
step:783/1480 train_time:31866ms step_avg:40.70ms
step:784/1480 train_time:31924ms step_avg:40.72ms
step:785/1480 train_time:31977ms step_avg:40.74ms
step:786/1480 train_time:32036ms step_avg:40.76ms
step:787/1480 train_time:32089ms step_avg:40.77ms
step:788/1480 train_time:32148ms step_avg:40.80ms
step:789/1480 train_time:32203ms step_avg:40.81ms
step:790/1480 train_time:32261ms step_avg:40.84ms
step:791/1480 train_time:32315ms step_avg:40.85ms
step:792/1480 train_time:32374ms step_avg:40.88ms
step:793/1480 train_time:32428ms step_avg:40.89ms
step:794/1480 train_time:32486ms step_avg:40.91ms
step:795/1480 train_time:32539ms step_avg:40.93ms
step:796/1480 train_time:32598ms step_avg:40.95ms
step:797/1480 train_time:32651ms step_avg:40.97ms
step:798/1480 train_time:32711ms step_avg:40.99ms
step:799/1480 train_time:32764ms step_avg:41.01ms
step:800/1480 train_time:32823ms step_avg:41.03ms
step:801/1480 train_time:32876ms step_avg:41.04ms
step:802/1480 train_time:32936ms step_avg:41.07ms
step:803/1480 train_time:32988ms step_avg:41.08ms
step:804/1480 train_time:33047ms step_avg:41.10ms
step:805/1480 train_time:33101ms step_avg:41.12ms
step:806/1480 train_time:33160ms step_avg:41.14ms
step:807/1480 train_time:33214ms step_avg:41.16ms
step:808/1480 train_time:33273ms step_avg:41.18ms
step:809/1480 train_time:33326ms step_avg:41.19ms
step:810/1480 train_time:33386ms step_avg:41.22ms
step:811/1480 train_time:33439ms step_avg:41.23ms
step:812/1480 train_time:33498ms step_avg:41.25ms
step:813/1480 train_time:33552ms step_avg:41.27ms
step:814/1480 train_time:33610ms step_avg:41.29ms
step:815/1480 train_time:33664ms step_avg:41.31ms
step:816/1480 train_time:33722ms step_avg:41.33ms
step:817/1480 train_time:33776ms step_avg:41.34ms
step:818/1480 train_time:33834ms step_avg:41.36ms
step:819/1480 train_time:33887ms step_avg:41.38ms
step:820/1480 train_time:33945ms step_avg:41.40ms
step:821/1480 train_time:33998ms step_avg:41.41ms
step:822/1480 train_time:34057ms step_avg:41.43ms
step:823/1480 train_time:34111ms step_avg:41.45ms
step:824/1480 train_time:34170ms step_avg:41.47ms
step:825/1480 train_time:34223ms step_avg:41.48ms
step:826/1480 train_time:34282ms step_avg:41.50ms
step:827/1480 train_time:34336ms step_avg:41.52ms
step:828/1480 train_time:34395ms step_avg:41.54ms
step:829/1480 train_time:34450ms step_avg:41.56ms
step:830/1480 train_time:34509ms step_avg:41.58ms
step:831/1480 train_time:34562ms step_avg:41.59ms
step:832/1480 train_time:34621ms step_avg:41.61ms
step:833/1480 train_time:34675ms step_avg:41.63ms
step:834/1480 train_time:34733ms step_avg:41.65ms
step:835/1480 train_time:34786ms step_avg:41.66ms
step:836/1480 train_time:34845ms step_avg:41.68ms
step:837/1480 train_time:34897ms step_avg:41.69ms
step:838/1480 train_time:34956ms step_avg:41.71ms
step:839/1480 train_time:35010ms step_avg:41.73ms
step:840/1480 train_time:35069ms step_avg:41.75ms
step:841/1480 train_time:35122ms step_avg:41.76ms
step:842/1480 train_time:35181ms step_avg:41.78ms
step:843/1480 train_time:35235ms step_avg:41.80ms
step:844/1480 train_time:35293ms step_avg:41.82ms
step:845/1480 train_time:35347ms step_avg:41.83ms
step:846/1480 train_time:35406ms step_avg:41.85ms
step:847/1480 train_time:35459ms step_avg:41.86ms
step:848/1480 train_time:35518ms step_avg:41.88ms
step:849/1480 train_time:35572ms step_avg:41.90ms
step:850/1480 train_time:35631ms step_avg:41.92ms
step:851/1480 train_time:35684ms step_avg:41.93ms
step:852/1480 train_time:35743ms step_avg:41.95ms
step:853/1480 train_time:35796ms step_avg:41.97ms
step:854/1480 train_time:35855ms step_avg:41.98ms
step:855/1480 train_time:35909ms step_avg:42.00ms
step:856/1480 train_time:35968ms step_avg:42.02ms
step:857/1480 train_time:36021ms step_avg:42.03ms
step:858/1480 train_time:36079ms step_avg:42.05ms
step:859/1480 train_time:36134ms step_avg:42.07ms
step:860/1480 train_time:36193ms step_avg:42.08ms
step:861/1480 train_time:36246ms step_avg:42.10ms
step:862/1480 train_time:36305ms step_avg:42.12ms
step:863/1480 train_time:36358ms step_avg:42.13ms
step:864/1480 train_time:36418ms step_avg:42.15ms
step:865/1480 train_time:36471ms step_avg:42.16ms
step:866/1480 train_time:36530ms step_avg:42.18ms
step:867/1480 train_time:36582ms step_avg:42.19ms
step:868/1480 train_time:36642ms step_avg:42.21ms
step:869/1480 train_time:36695ms step_avg:42.23ms
step:870/1480 train_time:36753ms step_avg:42.25ms
step:871/1480 train_time:36807ms step_avg:42.26ms
step:872/1480 train_time:36866ms step_avg:42.28ms
step:873/1480 train_time:36919ms step_avg:42.29ms
step:874/1480 train_time:36977ms step_avg:42.31ms
step:875/1480 train_time:37031ms step_avg:42.32ms
step:876/1480 train_time:37090ms step_avg:42.34ms
step:877/1480 train_time:37143ms step_avg:42.35ms
step:878/1480 train_time:37202ms step_avg:42.37ms
step:879/1480 train_time:37255ms step_avg:42.38ms
step:880/1480 train_time:37314ms step_avg:42.40ms
step:881/1480 train_time:37368ms step_avg:42.41ms
step:882/1480 train_time:37427ms step_avg:42.43ms
step:883/1480 train_time:37480ms step_avg:42.45ms
step:884/1480 train_time:37538ms step_avg:42.46ms
step:885/1480 train_time:37592ms step_avg:42.48ms
step:886/1480 train_time:37651ms step_avg:42.50ms
step:887/1480 train_time:37704ms step_avg:42.51ms
step:888/1480 train_time:37763ms step_avg:42.53ms
step:889/1480 train_time:37816ms step_avg:42.54ms
step:890/1480 train_time:37874ms step_avg:42.56ms
step:891/1480 train_time:37928ms step_avg:42.57ms
step:892/1480 train_time:37987ms step_avg:42.59ms
step:893/1480 train_time:38040ms step_avg:42.60ms
step:894/1480 train_time:38098ms step_avg:42.62ms
step:895/1480 train_time:38153ms step_avg:42.63ms
step:896/1480 train_time:38212ms step_avg:42.65ms
step:897/1480 train_time:38265ms step_avg:42.66ms
step:898/1480 train_time:38323ms step_avg:42.68ms
step:899/1480 train_time:38377ms step_avg:42.69ms
step:900/1480 train_time:38436ms step_avg:42.71ms
step:901/1480 train_time:38490ms step_avg:42.72ms
step:902/1480 train_time:38549ms step_avg:42.74ms
step:903/1480 train_time:38602ms step_avg:42.75ms
step:904/1480 train_time:38660ms step_avg:42.77ms
step:905/1480 train_time:38714ms step_avg:42.78ms
step:906/1480 train_time:38773ms step_avg:42.80ms
step:907/1480 train_time:38827ms step_avg:42.81ms
step:908/1480 train_time:38885ms step_avg:42.82ms
step:909/1480 train_time:38938ms step_avg:42.84ms
step:910/1480 train_time:38998ms step_avg:42.85ms
step:911/1480 train_time:39052ms step_avg:42.87ms
step:912/1480 train_time:39111ms step_avg:42.89ms
