W0420 01:13:27.999000 71072 torch/distributed/run.py:852] 
W0420 01:13:27.999000 71072 torch/distributed/run.py:852] *****************************************
W0420 01:13:27.999000 71072 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0420 01:13:27.999000 71072 torch/distributed/run.py:852] *****************************************
[Gloo] Rank 0 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 1 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 4 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 2 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 3 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank [Gloo] Rank 65 is connected to  is connected to [Gloo] Rank 777 peer ranks.  peer ranks.  is connected to Expected number of connected peer ranks is : Expected number of connected peer ranks is : 777 peer ranks. 

Expected number of connected peer ranks is : 7
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 92691.80it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 91180.52it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 91678.78it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 96978.13it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 92182.51it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 56679.78it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 101067.57it/s]
logs/9c444c3e-8004-44e7-8df8-71923f047e0e.txt
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 53430.62it/s]
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 478, 479, 480, 481, 958, 959, 960, 961, 1438, 1439, 1440, 1441] for warmup
Resetting Model
step:0/1480 val_loss:10.8320 train_time:0ms step_avg:0.03ms
step:1/1480 train_time:71ms step_avg:71.38ms
step:428/1480 train_time:13245ms step_avg:30.95ms
step:429/1480 train_time:13273ms step_avg:30.94ms
step:430/1480 train_time:13307ms step_avg:30.95ms
step:431/1480 train_time:13335ms step_avg:30.94ms
step:432/1480 train_time:13369ms step_avg:30.95ms
step:433/1480 train_time:13397ms step_avg:30.94ms
step:434/1480 train_time:13432ms step_avg:30.95ms
step:435/1480 train_time:13458ms step_avg:30.94ms
step:436/1480 train_time:13492ms step_avg:30.95ms
step:437/1480 train_time:13520ms step_avg:30.94ms
step:438/1480 train_time:13554ms step_avg:30.95ms
step:439/1480 train_time:13582ms step_avg:30.94ms
step:440/1480 train_time:13616ms step_avg:30.95ms
step:441/1480 train_time:13644ms step_avg:30.94ms
step:442/1480 train_time:13678ms step_avg:30.95ms
step:443/1480 train_time:13705ms step_avg:30.94ms
step:444/1480 train_time:13740ms step_avg:30.95ms
step:445/1480 train_time:13767ms step_avg:30.94ms
step:446/1480 train_time:13801ms step_avg:30.94ms
step:447/1480 train_time:13829ms step_avg:30.94ms
step:448/1480 train_time:13863ms step_avg:30.94ms
step:449/1480 train_time:13890ms step_avg:30.94ms
step:450/1480 train_time:13924ms step_avg:30.94ms
step:451/1480 train_time:13952ms step_avg:30.94ms
step:452/1480 train_time:13986ms step_avg:30.94ms
step:453/1480 train_time:14014ms step_avg:30.94ms
step:454/1480 train_time:14048ms step_avg:30.94ms
step:455/1480 train_time:14076ms step_avg:30.94ms
step:456/1480 train_time:14110ms step_avg:30.94ms
step:457/1480 train_time:14137ms step_avg:30.93ms
step:458/1480 train_time:14171ms step_avg:30.94ms
step:459/1480 train_time:14199ms step_avg:30.93ms
step:460/1480 train_time:14233ms step_avg:30.94ms
step:461/1480 train_time:14260ms step_avg:30.93ms
step:462/1480 train_time:14294ms step_avg:30.94ms
step:463/1480 train_time:14322ms step_avg:30.93ms
step:464/1480 train_time:14356ms step_avg:30.94ms
step:465/1480 train_time:14384ms step_avg:30.93ms
step:466/1480 train_time:14418ms step_avg:30.94ms
step:467/1480 train_time:14446ms step_avg:30.93ms
step:468/1480 train_time:14480ms step_avg:30.94ms
step:469/1480 train_time:14507ms step_avg:30.93ms
step:470/1480 train_time:14541ms step_avg:30.94ms
step:471/1480 train_time:14568ms step_avg:30.93ms
step:472/1480 train_time:14602ms step_avg:30.94ms
step:473/1480 train_time:14630ms step_avg:30.93ms
step:474/1480 train_time:14664ms step_avg:30.94ms
step:475/1480 train_time:14692ms step_avg:30.93ms
step:476/1480 train_time:14726ms step_avg:30.94ms
step:477/1480 train_time:14754ms step_avg:30.93ms
step:478/1480 train_time:14788ms step_avg:30.94ms
step:479/1480 train_time:14816ms step_avg:30.93ms
step:480/1480 train_time:14850ms step_avg:30.94ms
step:481/1480 train_time:14880ms step_avg:30.94ms
step:482/1480 train_time:14941ms step_avg:31.00ms
step:483/1480 train_time:14993ms step_avg:31.04ms
step:484/1480 train_time:15052ms step_avg:31.10ms
step:485/1480 train_time:15106ms step_avg:31.15ms
step:486/1480 train_time:15165ms step_avg:31.20ms
step:487/1480 train_time:15218ms step_avg:31.25ms
step:488/1480 train_time:15277ms step_avg:31.30ms
step:489/1480 train_time:15331ms step_avg:31.35ms
step:490/1480 train_time:15390ms step_avg:31.41ms
step:491/1480 train_time:15443ms step_avg:31.45ms
step:492/1480 train_time:15501ms step_avg:31.51ms
step:493/1480 train_time:15555ms step_avg:31.55ms
step:494/1480 train_time:15614ms step_avg:31.61ms
step:495/1480 train_time:15668ms step_avg:31.65ms
step:496/1480 train_time:15726ms step_avg:31.71ms
step:497/1480 train_time:15780ms step_avg:31.75ms
step:498/1480 train_time:15839ms step_avg:31.80ms
step:499/1480 train_time:15892ms step_avg:31.85ms
step:500/1480 train_time:15950ms step_avg:31.90ms
step:500/1480 val_loss:4.2218 train_time:16013ms step_avg:32.03ms
step:501/1480 train_time:16029ms step_avg:31.99ms
step:502/1480 train_time:16066ms step_avg:32.00ms
step:503/1480 train_time:16123ms step_avg:32.05ms
step:504/1480 train_time:16183ms step_avg:32.11ms
step:505/1480 train_time:16236ms step_avg:32.15ms
step:506/1480 train_time:16294ms step_avg:32.20ms
step:507/1480 train_time:16348ms step_avg:32.24ms
step:508/1480 train_time:16406ms step_avg:32.30ms
step:509/1480 train_time:16460ms step_avg:32.34ms
step:510/1480 train_time:16518ms step_avg:32.39ms
step:511/1480 train_time:16570ms step_avg:32.43ms
step:512/1480 train_time:16628ms step_avg:32.48ms
step:513/1480 train_time:16681ms step_avg:32.52ms
step:514/1480 train_time:16739ms step_avg:32.57ms
step:515/1480 train_time:16792ms step_avg:32.61ms
step:516/1480 train_time:16850ms step_avg:32.66ms
step:517/1480 train_time:16903ms step_avg:32.70ms
step:518/1480 train_time:16963ms step_avg:32.75ms
step:519/1480 train_time:17018ms step_avg:32.79ms
step:520/1480 train_time:17077ms step_avg:32.84ms
step:521/1480 train_time:17131ms step_avg:32.88ms
step:522/1480 train_time:17192ms step_avg:32.93ms
step:523/1480 train_time:17246ms step_avg:32.98ms
step:524/1480 train_time:17305ms step_avg:33.02ms
step:525/1480 train_time:17358ms step_avg:33.06ms
step:526/1480 train_time:17416ms step_avg:33.11ms
step:527/1480 train_time:17469ms step_avg:33.15ms
step:528/1480 train_time:17528ms step_avg:33.20ms
step:529/1480 train_time:17580ms step_avg:33.23ms
step:530/1480 train_time:17639ms step_avg:33.28ms
step:531/1480 train_time:17691ms step_avg:33.32ms
step:532/1480 train_time:17749ms step_avg:33.36ms
step:533/1480 train_time:17802ms step_avg:33.40ms
step:534/1480 train_time:17861ms step_avg:33.45ms
step:535/1480 train_time:17915ms step_avg:33.49ms
step:536/1480 train_time:17975ms step_avg:33.54ms
step:537/1480 train_time:18029ms step_avg:33.57ms
step:538/1480 train_time:18088ms step_avg:33.62ms
step:539/1480 train_time:18141ms step_avg:33.66ms
step:540/1480 train_time:18201ms step_avg:33.71ms
step:541/1480 train_time:18254ms step_avg:33.74ms
step:542/1480 train_time:18313ms step_avg:33.79ms
step:543/1480 train_time:18367ms step_avg:33.82ms
step:544/1480 train_time:18425ms step_avg:33.87ms
step:545/1480 train_time:18479ms step_avg:33.91ms
step:546/1480 train_time:18537ms step_avg:33.95ms
step:547/1480 train_time:18590ms step_avg:33.99ms
step:548/1480 train_time:18648ms step_avg:34.03ms
step:549/1480 train_time:18701ms step_avg:34.06ms
step:550/1480 train_time:18759ms step_avg:34.11ms
step:551/1480 train_time:18813ms step_avg:34.14ms
step:552/1480 train_time:18872ms step_avg:34.19ms
step:553/1480 train_time:18925ms step_avg:34.22ms
step:554/1480 train_time:18985ms step_avg:34.27ms
step:555/1480 train_time:19038ms step_avg:34.30ms
step:556/1480 train_time:19097ms step_avg:34.35ms
step:557/1480 train_time:19150ms step_avg:34.38ms
step:558/1480 train_time:19209ms step_avg:34.42ms
step:559/1480 train_time:19262ms step_avg:34.46ms
step:560/1480 train_time:19322ms step_avg:34.50ms
step:561/1480 train_time:19376ms step_avg:34.54ms
step:562/1480 train_time:19434ms step_avg:34.58ms
step:563/1480 train_time:19488ms step_avg:34.61ms
step:564/1480 train_time:19547ms step_avg:34.66ms
step:565/1480 train_time:19600ms step_avg:34.69ms
step:566/1480 train_time:19659ms step_avg:34.73ms
step:567/1480 train_time:19712ms step_avg:34.76ms
step:568/1480 train_time:19771ms step_avg:34.81ms
step:569/1480 train_time:19824ms step_avg:34.84ms
step:570/1480 train_time:19882ms step_avg:34.88ms
step:571/1480 train_time:19936ms step_avg:34.91ms
step:572/1480 train_time:19994ms step_avg:34.95ms
step:573/1480 train_time:20048ms step_avg:34.99ms
step:574/1480 train_time:20107ms step_avg:35.03ms
step:575/1480 train_time:20161ms step_avg:35.06ms
step:576/1480 train_time:20219ms step_avg:35.10ms
step:577/1480 train_time:20273ms step_avg:35.14ms
step:578/1480 train_time:20332ms step_avg:35.18ms
step:579/1480 train_time:20386ms step_avg:35.21ms
step:580/1480 train_time:20444ms step_avg:35.25ms
step:581/1480 train_time:20497ms step_avg:35.28ms
step:582/1480 train_time:20556ms step_avg:35.32ms
step:583/1480 train_time:20609ms step_avg:35.35ms
step:584/1480 train_time:20668ms step_avg:35.39ms
step:585/1480 train_time:20721ms step_avg:35.42ms
step:586/1480 train_time:20779ms step_avg:35.46ms
step:587/1480 train_time:20832ms step_avg:35.49ms
step:588/1480 train_time:20891ms step_avg:35.53ms
step:589/1480 train_time:20944ms step_avg:35.56ms
step:590/1480 train_time:21003ms step_avg:35.60ms
step:591/1480 train_time:21056ms step_avg:35.63ms
step:592/1480 train_time:21115ms step_avg:35.67ms
step:593/1480 train_time:21168ms step_avg:35.70ms
step:594/1480 train_time:21227ms step_avg:35.74ms
step:595/1480 train_time:21281ms step_avg:35.77ms
step:596/1480 train_time:21340ms step_avg:35.81ms
step:597/1480 train_time:21393ms step_avg:35.83ms
step:598/1480 train_time:21452ms step_avg:35.87ms
step:599/1480 train_time:21506ms step_avg:35.90ms
step:600/1480 train_time:21566ms step_avg:35.94ms
step:601/1480 train_time:21619ms step_avg:35.97ms
step:602/1480 train_time:21678ms step_avg:36.01ms
step:603/1480 train_time:21730ms step_avg:36.04ms
step:604/1480 train_time:21789ms step_avg:36.07ms
step:605/1480 train_time:21841ms step_avg:36.10ms
step:606/1480 train_time:21901ms step_avg:36.14ms
step:607/1480 train_time:21955ms step_avg:36.17ms
step:608/1480 train_time:22014ms step_avg:36.21ms
step:609/1480 train_time:22068ms step_avg:36.24ms
step:610/1480 train_time:22127ms step_avg:36.27ms
step:611/1480 train_time:22180ms step_avg:36.30ms
step:612/1480 train_time:22239ms step_avg:36.34ms
step:613/1480 train_time:22292ms step_avg:36.37ms
step:614/1480 train_time:22351ms step_avg:36.40ms
step:615/1480 train_time:22405ms step_avg:36.43ms
step:616/1480 train_time:22464ms step_avg:36.47ms
step:617/1480 train_time:22517ms step_avg:36.49ms
step:618/1480 train_time:22576ms step_avg:36.53ms
step:619/1480 train_time:22629ms step_avg:36.56ms
step:620/1480 train_time:22688ms step_avg:36.59ms
step:621/1480 train_time:22741ms step_avg:36.62ms
step:622/1480 train_time:22799ms step_avg:36.66ms
step:623/1480 train_time:22852ms step_avg:36.68ms
step:624/1480 train_time:22911ms step_avg:36.72ms
step:625/1480 train_time:22964ms step_avg:36.74ms
step:626/1480 train_time:23024ms step_avg:36.78ms
step:627/1480 train_time:23078ms step_avg:36.81ms
step:628/1480 train_time:23136ms step_avg:36.84ms
step:629/1480 train_time:23190ms step_avg:36.87ms
step:630/1480 train_time:23248ms step_avg:36.90ms
step:631/1480 train_time:23302ms step_avg:36.93ms
step:632/1480 train_time:23360ms step_avg:36.96ms
step:633/1480 train_time:23413ms step_avg:36.99ms
step:634/1480 train_time:23472ms step_avg:37.02ms
step:635/1480 train_time:23527ms step_avg:37.05ms
step:636/1480 train_time:23585ms step_avg:37.08ms
step:637/1480 train_time:23639ms step_avg:37.11ms
step:638/1480 train_time:23696ms step_avg:37.14ms
step:639/1480 train_time:23749ms step_avg:37.17ms
step:640/1480 train_time:23808ms step_avg:37.20ms
step:641/1480 train_time:23862ms step_avg:37.23ms
step:642/1480 train_time:23921ms step_avg:37.26ms
step:643/1480 train_time:23974ms step_avg:37.28ms
step:644/1480 train_time:24033ms step_avg:37.32ms
step:645/1480 train_time:24087ms step_avg:37.34ms
step:646/1480 train_time:24146ms step_avg:37.38ms
step:647/1480 train_time:24199ms step_avg:37.40ms
step:648/1480 train_time:24258ms step_avg:37.44ms
step:649/1480 train_time:24311ms step_avg:37.46ms
step:650/1480 train_time:24370ms step_avg:37.49ms
step:651/1480 train_time:24424ms step_avg:37.52ms
step:652/1480 train_time:24483ms step_avg:37.55ms
step:653/1480 train_time:24536ms step_avg:37.57ms
step:654/1480 train_time:24594ms step_avg:37.61ms
step:655/1480 train_time:24647ms step_avg:37.63ms
step:656/1480 train_time:24706ms step_avg:37.66ms
step:657/1480 train_time:24760ms step_avg:37.69ms
step:658/1480 train_time:24819ms step_avg:37.72ms
step:659/1480 train_time:24872ms step_avg:37.74ms
step:660/1480 train_time:24931ms step_avg:37.77ms
step:661/1480 train_time:24984ms step_avg:37.80ms
step:662/1480 train_time:25044ms step_avg:37.83ms
step:663/1480 train_time:25097ms step_avg:37.85ms
step:664/1480 train_time:25155ms step_avg:37.88ms
step:665/1480 train_time:25208ms step_avg:37.91ms
step:666/1480 train_time:25268ms step_avg:37.94ms
step:667/1480 train_time:25321ms step_avg:37.96ms
step:668/1480 train_time:25379ms step_avg:37.99ms
step:669/1480 train_time:25433ms step_avg:38.02ms
step:670/1480 train_time:25491ms step_avg:38.05ms
step:671/1480 train_time:25545ms step_avg:38.07ms
step:672/1480 train_time:25604ms step_avg:38.10ms
step:673/1480 train_time:25658ms step_avg:38.12ms
step:674/1480 train_time:25716ms step_avg:38.15ms
step:675/1480 train_time:25769ms step_avg:38.18ms
step:676/1480 train_time:25828ms step_avg:38.21ms
step:677/1480 train_time:25881ms step_avg:38.23ms
step:678/1480 train_time:25940ms step_avg:38.26ms
step:679/1480 train_time:25994ms step_avg:38.28ms
step:680/1480 train_time:26053ms step_avg:38.31ms
step:681/1480 train_time:26106ms step_avg:38.33ms
step:682/1480 train_time:26166ms step_avg:38.37ms
step:683/1480 train_time:26220ms step_avg:38.39ms
step:684/1480 train_time:26278ms step_avg:38.42ms
step:685/1480 train_time:26332ms step_avg:38.44ms
step:686/1480 train_time:26391ms step_avg:38.47ms
step:687/1480 train_time:26444ms step_avg:38.49ms
step:688/1480 train_time:26503ms step_avg:38.52ms
step:689/1480 train_time:26555ms step_avg:38.54ms
step:690/1480 train_time:26615ms step_avg:38.57ms
step:691/1480 train_time:26668ms step_avg:38.59ms
step:692/1480 train_time:26727ms step_avg:38.62ms
step:693/1480 train_time:26780ms step_avg:38.64ms
step:694/1480 train_time:26839ms step_avg:38.67ms
step:695/1480 train_time:26891ms step_avg:38.69ms
step:696/1480 train_time:26950ms step_avg:38.72ms
step:697/1480 train_time:27002ms step_avg:38.74ms
step:698/1480 train_time:27063ms step_avg:38.77ms
step:699/1480 train_time:27117ms step_avg:38.79ms
step:700/1480 train_time:27175ms step_avg:38.82ms
step:701/1480 train_time:27229ms step_avg:38.84ms
step:702/1480 train_time:27288ms step_avg:38.87ms
step:703/1480 train_time:27341ms step_avg:38.89ms
step:704/1480 train_time:27401ms step_avg:38.92ms
step:705/1480 train_time:27454ms step_avg:38.94ms
step:706/1480 train_time:27512ms step_avg:38.97ms
step:707/1480 train_time:27566ms step_avg:38.99ms
step:708/1480 train_time:27625ms step_avg:39.02ms
step:709/1480 train_time:27679ms step_avg:39.04ms
step:710/1480 train_time:27736ms step_avg:39.07ms
step:711/1480 train_time:27791ms step_avg:39.09ms
step:712/1480 train_time:27849ms step_avg:39.11ms
step:713/1480 train_time:27902ms step_avg:39.13ms
step:714/1480 train_time:27962ms step_avg:39.16ms
step:715/1480 train_time:28015ms step_avg:39.18ms
step:716/1480 train_time:28073ms step_avg:39.21ms
step:717/1480 train_time:28127ms step_avg:39.23ms
step:718/1480 train_time:28186ms step_avg:39.26ms
step:719/1480 train_time:28239ms step_avg:39.28ms
step:720/1480 train_time:28298ms step_avg:39.30ms
step:721/1480 train_time:28350ms step_avg:39.32ms
step:722/1480 train_time:28409ms step_avg:39.35ms
step:723/1480 train_time:28462ms step_avg:39.37ms
step:724/1480 train_time:28521ms step_avg:39.39ms
step:725/1480 train_time:28575ms step_avg:39.41ms
step:726/1480 train_time:28634ms step_avg:39.44ms
step:727/1480 train_time:28688ms step_avg:39.46ms
step:728/1480 train_time:28747ms step_avg:39.49ms
step:729/1480 train_time:28800ms step_avg:39.51ms
step:730/1480 train_time:28858ms step_avg:39.53ms
step:731/1480 train_time:28911ms step_avg:39.55ms
step:732/1480 train_time:28971ms step_avg:39.58ms
step:733/1480 train_time:29024ms step_avg:39.60ms
step:734/1480 train_time:29083ms step_avg:39.62ms
step:735/1480 train_time:29137ms step_avg:39.64ms
step:736/1480 train_time:29195ms step_avg:39.67ms
step:737/1480 train_time:29247ms step_avg:39.68ms
step:738/1480 train_time:29307ms step_avg:39.71ms
step:739/1480 train_time:29360ms step_avg:39.73ms
step:740/1480 train_time:29419ms step_avg:39.76ms
step:741/1480 train_time:29473ms step_avg:39.77ms
step:742/1480 train_time:29531ms step_avg:39.80ms
step:743/1480 train_time:29586ms step_avg:39.82ms
step:744/1480 train_time:29645ms step_avg:39.85ms
step:745/1480 train_time:29698ms step_avg:39.86ms
step:746/1480 train_time:29756ms step_avg:39.89ms
step:747/1480 train_time:29811ms step_avg:39.91ms
step:748/1480 train_time:29870ms step_avg:39.93ms
step:749/1480 train_time:29923ms step_avg:39.95ms
step:750/1480 train_time:29981ms step_avg:39.98ms
step:750/1480 val_loss:3.7902 train_time:30045ms step_avg:40.06ms
step:751/1480 train_time:30061ms step_avg:40.03ms
step:752/1480 train_time:30097ms step_avg:40.02ms
step:753/1480 train_time:30154ms step_avg:40.05ms
step:754/1480 train_time:30216ms step_avg:40.07ms
step:755/1480 train_time:30269ms step_avg:40.09ms
step:756/1480 train_time:30327ms step_avg:40.12ms
step:757/1480 train_time:30381ms step_avg:40.13ms
step:758/1480 train_time:30440ms step_avg:40.16ms
step:759/1480 train_time:30492ms step_avg:40.17ms
step:760/1480 train_time:30551ms step_avg:40.20ms
step:761/1480 train_time:30603ms step_avg:40.21ms
step:762/1480 train_time:30661ms step_avg:40.24ms
step:763/1480 train_time:30713ms step_avg:40.25ms
step:764/1480 train_time:30771ms step_avg:40.28ms
step:765/1480 train_time:30824ms step_avg:40.29ms
step:766/1480 train_time:30882ms step_avg:40.32ms
step:767/1480 train_time:30934ms step_avg:40.33ms
step:768/1480 train_time:30993ms step_avg:40.36ms
step:769/1480 train_time:31048ms step_avg:40.37ms
step:770/1480 train_time:31108ms step_avg:40.40ms
step:771/1480 train_time:31163ms step_avg:40.42ms
step:772/1480 train_time:31224ms step_avg:40.45ms
step:773/1480 train_time:31278ms step_avg:40.46ms
step:774/1480 train_time:31338ms step_avg:40.49ms
step:775/1480 train_time:31390ms step_avg:40.50ms
step:776/1480 train_time:31448ms step_avg:40.53ms
step:777/1480 train_time:31501ms step_avg:40.54ms
step:778/1480 train_time:31560ms step_avg:40.57ms
step:779/1480 train_time:31613ms step_avg:40.58ms
step:780/1480 train_time:31671ms step_avg:40.60ms
step:781/1480 train_time:31724ms step_avg:40.62ms
step:782/1480 train_time:31782ms step_avg:40.64ms
step:783/1480 train_time:31835ms step_avg:40.66ms
step:784/1480 train_time:31893ms step_avg:40.68ms
step:785/1480 train_time:31946ms step_avg:40.70ms
step:786/1480 train_time:32005ms step_avg:40.72ms
step:787/1480 train_time:32059ms step_avg:40.74ms
step:788/1480 train_time:32119ms step_avg:40.76ms
step:789/1480 train_time:32174ms step_avg:40.78ms
step:790/1480 train_time:32233ms step_avg:40.80ms
step:791/1480 train_time:32287ms step_avg:40.82ms
step:792/1480 train_time:32346ms step_avg:40.84ms
step:793/1480 train_time:32400ms step_avg:40.86ms
step:794/1480 train_time:32458ms step_avg:40.88ms
step:795/1480 train_time:32512ms step_avg:40.90ms
step:796/1480 train_time:32570ms step_avg:40.92ms
step:797/1480 train_time:32623ms step_avg:40.93ms
step:798/1480 train_time:32682ms step_avg:40.95ms
step:799/1480 train_time:32734ms step_avg:40.97ms
step:800/1480 train_time:32793ms step_avg:40.99ms
step:801/1480 train_time:32846ms step_avg:41.01ms
step:802/1480 train_time:32904ms step_avg:41.03ms
step:803/1480 train_time:32958ms step_avg:41.04ms
step:804/1480 train_time:33016ms step_avg:41.07ms
step:805/1480 train_time:33070ms step_avg:41.08ms
step:806/1480 train_time:33129ms step_avg:41.10ms
step:807/1480 train_time:33182ms step_avg:41.12ms
step:808/1480 train_time:33242ms step_avg:41.14ms
step:809/1480 train_time:33297ms step_avg:41.16ms
step:810/1480 train_time:33356ms step_avg:41.18ms
step:811/1480 train_time:33409ms step_avg:41.20ms
step:812/1480 train_time:33468ms step_avg:41.22ms
step:813/1480 train_time:33521ms step_avg:41.23ms
step:814/1480 train_time:33580ms step_avg:41.25ms
step:815/1480 train_time:33632ms step_avg:41.27ms
step:816/1480 train_time:33691ms step_avg:41.29ms
step:817/1480 train_time:33743ms step_avg:41.30ms
step:818/1480 train_time:33802ms step_avg:41.32ms
step:819/1480 train_time:33855ms step_avg:41.34ms
step:820/1480 train_time:33914ms step_avg:41.36ms
step:821/1480 train_time:33967ms step_avg:41.37ms
step:822/1480 train_time:34026ms step_avg:41.39ms
step:823/1480 train_time:34080ms step_avg:41.41ms
step:824/1480 train_time:34138ms step_avg:41.43ms
step:825/1480 train_time:34193ms step_avg:41.45ms
step:826/1480 train_time:34252ms step_avg:41.47ms
step:827/1480 train_time:34306ms step_avg:41.48ms
step:828/1480 train_time:34365ms step_avg:41.50ms
step:829/1480 train_time:34420ms step_avg:41.52ms
step:830/1480 train_time:34478ms step_avg:41.54ms
step:831/1480 train_time:34532ms step_avg:41.55ms
step:832/1480 train_time:34590ms step_avg:41.57ms
step:833/1480 train_time:34642ms step_avg:41.59ms
step:834/1480 train_time:34702ms step_avg:41.61ms
step:835/1480 train_time:34755ms step_avg:41.62ms
step:836/1480 train_time:34813ms step_avg:41.64ms
step:837/1480 train_time:34866ms step_avg:41.66ms
step:838/1480 train_time:34925ms step_avg:41.68ms
step:839/1480 train_time:34978ms step_avg:41.69ms
step:840/1480 train_time:35038ms step_avg:41.71ms
step:841/1480 train_time:35091ms step_avg:41.72ms
step:842/1480 train_time:35149ms step_avg:41.74ms
step:843/1480 train_time:35203ms step_avg:41.76ms
step:844/1480 train_time:35262ms step_avg:41.78ms
step:845/1480 train_time:35316ms step_avg:41.79ms
step:846/1480 train_time:35375ms step_avg:41.81ms
step:847/1480 train_time:35429ms step_avg:41.83ms
step:848/1480 train_time:35487ms step_avg:41.85ms
step:849/1480 train_time:35541ms step_avg:41.86ms
step:850/1480 train_time:35600ms step_avg:41.88ms
step:851/1480 train_time:35654ms step_avg:41.90ms
step:852/1480 train_time:35713ms step_avg:41.92ms
step:853/1480 train_time:35766ms step_avg:41.93ms
step:854/1480 train_time:35824ms step_avg:41.95ms
step:855/1480 train_time:35877ms step_avg:41.96ms
step:856/1480 train_time:35935ms step_avg:41.98ms
step:857/1480 train_time:35989ms step_avg:41.99ms
step:858/1480 train_time:36047ms step_avg:42.01ms
step:859/1480 train_time:36101ms step_avg:42.03ms
step:860/1480 train_time:36160ms step_avg:42.05ms
step:861/1480 train_time:36213ms step_avg:42.06ms
step:862/1480 train_time:36272ms step_avg:42.08ms
step:863/1480 train_time:36326ms step_avg:42.09ms
step:864/1480 train_time:36384ms step_avg:42.11ms
step:865/1480 train_time:36438ms step_avg:42.12ms
step:866/1480 train_time:36498ms step_avg:42.15ms
step:867/1480 train_time:36551ms step_avg:42.16ms
step:868/1480 train_time:36609ms step_avg:42.18ms
step:869/1480 train_time:36663ms step_avg:42.19ms
step:870/1480 train_time:36722ms step_avg:42.21ms
step:871/1480 train_time:36775ms step_avg:42.22ms
step:872/1480 train_time:36833ms step_avg:42.24ms
step:873/1480 train_time:36886ms step_avg:42.25ms
step:874/1480 train_time:36944ms step_avg:42.27ms
step:875/1480 train_time:36999ms step_avg:42.28ms
step:876/1480 train_time:37057ms step_avg:42.30ms
step:877/1480 train_time:37111ms step_avg:42.32ms
step:878/1480 train_time:37170ms step_avg:42.33ms
step:879/1480 train_time:37223ms step_avg:42.35ms
step:880/1480 train_time:37282ms step_avg:42.37ms
step:881/1480 train_time:37335ms step_avg:42.38ms
step:882/1480 train_time:37395ms step_avg:42.40ms
step:883/1480 train_time:37449ms step_avg:42.41ms
step:884/1480 train_time:37507ms step_avg:42.43ms
step:885/1480 train_time:37560ms step_avg:42.44ms
step:886/1480 train_time:37619ms step_avg:42.46ms
step:887/1480 train_time:37672ms step_avg:42.47ms
step:888/1480 train_time:37731ms step_avg:42.49ms
step:889/1480 train_time:37783ms step_avg:42.50ms
step:890/1480 train_time:37842ms step_avg:42.52ms
step:891/1480 train_time:37896ms step_avg:42.53ms
step:892/1480 train_time:37956ms step_avg:42.55ms
step:893/1480 train_time:38009ms step_avg:42.56ms
step:894/1480 train_time:38066ms step_avg:42.58ms
step:895/1480 train_time:38121ms step_avg:42.59ms
step:896/1480 train_time:38179ms step_avg:42.61ms
step:897/1480 train_time:38233ms step_avg:42.62ms
step:898/1480 train_time:38292ms step_avg:42.64ms
step:899/1480 train_time:38345ms step_avg:42.65ms
step:900/1480 train_time:38404ms step_avg:42.67ms
step:901/1480 train_time:38458ms step_avg:42.68ms
step:902/1480 train_time:38518ms step_avg:42.70ms
step:903/1480 train_time:38571ms step_avg:42.71ms
step:904/1480 train_time:38629ms step_avg:42.73ms
step:905/1480 train_time:38682ms step_avg:42.74ms
step:906/1480 train_time:38741ms step_avg:42.76ms
