W0420 01:35:26.117000 90479 torch/distributed/run.py:852] 
W0420 01:35:26.117000 90479 torch/distributed/run.py:852] *****************************************
W0420 01:35:26.117000 90479 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0420 01:35:26.117000 90479 torch/distributed/run.py:852] *****************************************
[Gloo] Rank 0 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 1 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 2 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 3 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank [Gloo] Rank [Gloo] Rank [Gloo] Rank 4576 is connected to  is connected to  is connected to  is connected to 7777 peer ranks.  peer ranks.  peer ranks.  peer ranks. Expected number of connected peer ranks is : Expected number of connected peer ranks is : Expected number of connected peer ranks is : Expected number of connected peer ranks is : 7777



Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 99864.38it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 56299.38it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 93206.76it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 96420.78it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 102927.71it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 77672.30it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 86928.58it/s]
logs/3a36d40b-06fd-4855-bfe0-db86b3b88423.txt
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 92182.51it/s]
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 478, 479, 480, 481, 958, 959, 960, 961, 1438, 1439, 1440, 1441] for warmup
Resetting Model
step:0/1480 val_loss:10.8320 train_time:0ms step_avg:0.03ms
step:1/1480 train_time:63ms step_avg:63.19ms
step:433/1480 train_time:13437ms step_avg:31.03ms
step:434/1480 train_time:13471ms step_avg:31.04ms
step:435/1480 train_time:13499ms step_avg:31.03ms
step:436/1480 train_time:13532ms step_avg:31.04ms
step:437/1480 train_time:13560ms step_avg:31.03ms
step:438/1480 train_time:13594ms step_avg:31.04ms
step:439/1480 train_time:13622ms step_avg:31.03ms
step:440/1480 train_time:13656ms step_avg:31.04ms
step:441/1480 train_time:13684ms step_avg:31.03ms
step:442/1480 train_time:13718ms step_avg:31.04ms
step:443/1480 train_time:13746ms step_avg:31.03ms
step:444/1480 train_time:13780ms step_avg:31.04ms
step:445/1480 train_time:13808ms step_avg:31.03ms
step:446/1480 train_time:13842ms step_avg:31.03ms
step:447/1480 train_time:13870ms step_avg:31.03ms
step:448/1480 train_time:13904ms step_avg:31.04ms
step:449/1480 train_time:13932ms step_avg:31.03ms
step:450/1480 train_time:13966ms step_avg:31.04ms
step:451/1480 train_time:13994ms step_avg:31.03ms
step:452/1480 train_time:14027ms step_avg:31.03ms
step:453/1480 train_time:14055ms step_avg:31.03ms
step:454/1480 train_time:14089ms step_avg:31.03ms
step:455/1480 train_time:14117ms step_avg:31.03ms
step:456/1480 train_time:14151ms step_avg:31.03ms
step:457/1480 train_time:14179ms step_avg:31.03ms
step:458/1480 train_time:14213ms step_avg:31.03ms
step:459/1480 train_time:14241ms step_avg:31.03ms
step:460/1480 train_time:14275ms step_avg:31.03ms
step:461/1480 train_time:14304ms step_avg:31.03ms
step:462/1480 train_time:14338ms step_avg:31.03ms
step:463/1480 train_time:14366ms step_avg:31.03ms
step:464/1480 train_time:14400ms step_avg:31.03ms
step:465/1480 train_time:14428ms step_avg:31.03ms
step:466/1480 train_time:14461ms step_avg:31.03ms
step:467/1480 train_time:14489ms step_avg:31.03ms
step:468/1480 train_time:14523ms step_avg:31.03ms
step:469/1480 train_time:14551ms step_avg:31.03ms
step:470/1480 train_time:14585ms step_avg:31.03ms
step:471/1480 train_time:14613ms step_avg:31.02ms
step:472/1480 train_time:14647ms step_avg:31.03ms
step:473/1480 train_time:14675ms step_avg:31.02ms
step:474/1480 train_time:14709ms step_avg:31.03ms
step:475/1480 train_time:14737ms step_avg:31.02ms
step:476/1480 train_time:14771ms step_avg:31.03ms
step:477/1480 train_time:14799ms step_avg:31.02ms
step:478/1480 train_time:14833ms step_avg:31.03ms
step:479/1480 train_time:14861ms step_avg:31.02ms
step:480/1480 train_time:14894ms step_avg:31.03ms
step:481/1480 train_time:14924ms step_avg:31.03ms
step:482/1480 train_time:14985ms step_avg:31.09ms
step:483/1480 train_time:15039ms step_avg:31.14ms
step:484/1480 train_time:15098ms step_avg:31.19ms
step:485/1480 train_time:15151ms step_avg:31.24ms
step:486/1480 train_time:15209ms step_avg:31.30ms
step:487/1480 train_time:15262ms step_avg:31.34ms
step:488/1480 train_time:15321ms step_avg:31.40ms
step:489/1480 train_time:15375ms step_avg:31.44ms
step:490/1480 train_time:15434ms step_avg:31.50ms
step:491/1480 train_time:15488ms step_avg:31.54ms
step:492/1480 train_time:15547ms step_avg:31.60ms
step:493/1480 train_time:15601ms step_avg:31.64ms
step:494/1480 train_time:15660ms step_avg:31.70ms
step:495/1480 train_time:15714ms step_avg:31.75ms
step:496/1480 train_time:15772ms step_avg:31.80ms
step:497/1480 train_time:15825ms step_avg:31.84ms
step:498/1480 train_time:15884ms step_avg:31.89ms
step:499/1480 train_time:15937ms step_avg:31.94ms
step:500/1480 train_time:15996ms step_avg:31.99ms
step:500/1480 val_loss:4.2080 train_time:16058ms step_avg:32.12ms
step:501/1480 train_time:16073ms step_avg:32.08ms
step:502/1480 train_time:16109ms step_avg:32.09ms
step:503/1480 train_time:16165ms step_avg:32.14ms
step:504/1480 train_time:16225ms step_avg:32.19ms
step:505/1480 train_time:16278ms step_avg:32.23ms
step:506/1480 train_time:16338ms step_avg:32.29ms
step:507/1480 train_time:16390ms step_avg:32.33ms
step:508/1480 train_time:16449ms step_avg:32.38ms
step:509/1480 train_time:16502ms step_avg:32.42ms
step:510/1480 train_time:16561ms step_avg:32.47ms
step:511/1480 train_time:16614ms step_avg:32.51ms
step:512/1480 train_time:16672ms step_avg:32.56ms
step:513/1480 train_time:16725ms step_avg:32.60ms
step:514/1480 train_time:16783ms step_avg:32.65ms
step:515/1480 train_time:16837ms step_avg:32.69ms
step:516/1480 train_time:16896ms step_avg:32.75ms
step:517/1480 train_time:16950ms step_avg:32.79ms
step:518/1480 train_time:17008ms step_avg:32.83ms
step:519/1480 train_time:17063ms step_avg:32.88ms
step:520/1480 train_time:17123ms step_avg:32.93ms
step:521/1480 train_time:17177ms step_avg:32.97ms
step:522/1480 train_time:17237ms step_avg:33.02ms
step:523/1480 train_time:17290ms step_avg:33.06ms
step:524/1480 train_time:17350ms step_avg:33.11ms
step:525/1480 train_time:17403ms step_avg:33.15ms
step:526/1480 train_time:17462ms step_avg:33.20ms
step:527/1480 train_time:17515ms step_avg:33.23ms
step:528/1480 train_time:17574ms step_avg:33.28ms
step:529/1480 train_time:17626ms step_avg:33.32ms
step:530/1480 train_time:17684ms step_avg:33.37ms
step:531/1480 train_time:17738ms step_avg:33.40ms
step:532/1480 train_time:17796ms step_avg:33.45ms
step:533/1480 train_time:17850ms step_avg:33.49ms
step:534/1480 train_time:17908ms step_avg:33.54ms
step:535/1480 train_time:17962ms step_avg:33.57ms
step:536/1480 train_time:18021ms step_avg:33.62ms
step:537/1480 train_time:18076ms step_avg:33.66ms
step:538/1480 train_time:18136ms step_avg:33.71ms
step:539/1480 train_time:18190ms step_avg:33.75ms
step:540/1480 train_time:18249ms step_avg:33.79ms
step:541/1480 train_time:18303ms step_avg:33.83ms
step:542/1480 train_time:18362ms step_avg:33.88ms
step:543/1480 train_time:18415ms step_avg:33.91ms
step:544/1480 train_time:18474ms step_avg:33.96ms
step:545/1480 train_time:18527ms step_avg:34.00ms
step:546/1480 train_time:18586ms step_avg:34.04ms
step:547/1480 train_time:18639ms step_avg:34.08ms
step:548/1480 train_time:18698ms step_avg:34.12ms
step:549/1480 train_time:18751ms step_avg:34.15ms
step:550/1480 train_time:18810ms step_avg:34.20ms
step:551/1480 train_time:18863ms step_avg:34.23ms
step:552/1480 train_time:18922ms step_avg:34.28ms
step:553/1480 train_time:18975ms step_avg:34.31ms
step:554/1480 train_time:19034ms step_avg:34.36ms
step:555/1480 train_time:19087ms step_avg:34.39ms
step:556/1480 train_time:19145ms step_avg:34.43ms
step:557/1480 train_time:19199ms step_avg:34.47ms
step:558/1480 train_time:19259ms step_avg:34.51ms
step:559/1480 train_time:19312ms step_avg:34.55ms
step:560/1480 train_time:19372ms step_avg:34.59ms
step:561/1480 train_time:19425ms step_avg:34.63ms
step:562/1480 train_time:19484ms step_avg:34.67ms
step:563/1480 train_time:19538ms step_avg:34.70ms
step:564/1480 train_time:19597ms step_avg:34.75ms
step:565/1480 train_time:19650ms step_avg:34.78ms
step:566/1480 train_time:19709ms step_avg:34.82ms
step:567/1480 train_time:19762ms step_avg:34.85ms
step:568/1480 train_time:19821ms step_avg:34.90ms
step:569/1480 train_time:19874ms step_avg:34.93ms
step:570/1480 train_time:19934ms step_avg:34.97ms
step:571/1480 train_time:19987ms step_avg:35.00ms
step:572/1480 train_time:20046ms step_avg:35.05ms
step:573/1480 train_time:20099ms step_avg:35.08ms
step:574/1480 train_time:20158ms step_avg:35.12ms
step:575/1480 train_time:20212ms step_avg:35.15ms
step:576/1480 train_time:20271ms step_avg:35.19ms
step:577/1480 train_time:20325ms step_avg:35.22ms
step:578/1480 train_time:20384ms step_avg:35.27ms
step:579/1480 train_time:20438ms step_avg:35.30ms
step:580/1480 train_time:20496ms step_avg:35.34ms
step:581/1480 train_time:20550ms step_avg:35.37ms
step:582/1480 train_time:20610ms step_avg:35.41ms
step:583/1480 train_time:20663ms step_avg:35.44ms
step:584/1480 train_time:20721ms step_avg:35.48ms
step:585/1480 train_time:20775ms step_avg:35.51ms
step:586/1480 train_time:20834ms step_avg:35.55ms
step:587/1480 train_time:20888ms step_avg:35.58ms
step:588/1480 train_time:20947ms step_avg:35.62ms
step:589/1480 train_time:21001ms step_avg:35.65ms
step:590/1480 train_time:21060ms step_avg:35.69ms
step:591/1480 train_time:21113ms step_avg:35.72ms
step:592/1480 train_time:21172ms step_avg:35.76ms
step:593/1480 train_time:21225ms step_avg:35.79ms
step:594/1480 train_time:21284ms step_avg:35.83ms
step:595/1480 train_time:21338ms step_avg:35.86ms
step:596/1480 train_time:21397ms step_avg:35.90ms
step:597/1480 train_time:21450ms step_avg:35.93ms
step:598/1480 train_time:21509ms step_avg:35.97ms
step:599/1480 train_time:21563ms step_avg:36.00ms
step:600/1480 train_time:21621ms step_avg:36.04ms
step:601/1480 train_time:21674ms step_avg:36.06ms
step:602/1480 train_time:21734ms step_avg:36.10ms
step:603/1480 train_time:21787ms step_avg:36.13ms
step:604/1480 train_time:21847ms step_avg:36.17ms
step:605/1480 train_time:21899ms step_avg:36.20ms
step:606/1480 train_time:21958ms step_avg:36.23ms
step:607/1480 train_time:22012ms step_avg:36.26ms
step:608/1480 train_time:22071ms step_avg:36.30ms
step:609/1480 train_time:22124ms step_avg:36.33ms
step:610/1480 train_time:22183ms step_avg:36.37ms
step:611/1480 train_time:22238ms step_avg:36.40ms
step:612/1480 train_time:22296ms step_avg:36.43ms
step:613/1480 train_time:22350ms step_avg:36.46ms
step:614/1480 train_time:22408ms step_avg:36.50ms
step:615/1480 train_time:22463ms step_avg:36.52ms
step:616/1480 train_time:22522ms step_avg:36.56ms
step:617/1480 train_time:22575ms step_avg:36.59ms
step:618/1480 train_time:22635ms step_avg:36.63ms
step:619/1480 train_time:22688ms step_avg:36.65ms
step:620/1480 train_time:22747ms step_avg:36.69ms
step:621/1480 train_time:22800ms step_avg:36.72ms
step:622/1480 train_time:22860ms step_avg:36.75ms
step:623/1480 train_time:22914ms step_avg:36.78ms
step:624/1480 train_time:22973ms step_avg:36.82ms
step:625/1480 train_time:23026ms step_avg:36.84ms
step:626/1480 train_time:23084ms step_avg:36.88ms
step:627/1480 train_time:23138ms step_avg:36.90ms
step:628/1480 train_time:23197ms step_avg:36.94ms
step:629/1480 train_time:23250ms step_avg:36.96ms
step:630/1480 train_time:23309ms step_avg:37.00ms
step:631/1480 train_time:23362ms step_avg:37.02ms
step:632/1480 train_time:23421ms step_avg:37.06ms
step:633/1480 train_time:23474ms step_avg:37.08ms
step:634/1480 train_time:23535ms step_avg:37.12ms
step:635/1480 train_time:23589ms step_avg:37.15ms
step:636/1480 train_time:23648ms step_avg:37.18ms
step:637/1480 train_time:23702ms step_avg:37.21ms
step:638/1480 train_time:23761ms step_avg:37.24ms
step:639/1480 train_time:23814ms step_avg:37.27ms
step:640/1480 train_time:23874ms step_avg:37.30ms
step:641/1480 train_time:23927ms step_avg:37.33ms
step:642/1480 train_time:23985ms step_avg:37.36ms
step:643/1480 train_time:24039ms step_avg:37.39ms
step:644/1480 train_time:24097ms step_avg:37.42ms
step:645/1480 train_time:24150ms step_avg:37.44ms
step:646/1480 train_time:24209ms step_avg:37.48ms
step:647/1480 train_time:24262ms step_avg:37.50ms
step:648/1480 train_time:24321ms step_avg:37.53ms
step:649/1480 train_time:24375ms step_avg:37.56ms
step:650/1480 train_time:24435ms step_avg:37.59ms
step:651/1480 train_time:24489ms step_avg:37.62ms
step:652/1480 train_time:24548ms step_avg:37.65ms
step:653/1480 train_time:24601ms step_avg:37.67ms
step:654/1480 train_time:24659ms step_avg:37.71ms
step:655/1480 train_time:24713ms step_avg:37.73ms
step:656/1480 train_time:24772ms step_avg:37.76ms
step:657/1480 train_time:24825ms step_avg:37.79ms
step:658/1480 train_time:24884ms step_avg:37.82ms
step:659/1480 train_time:24938ms step_avg:37.84ms
step:660/1480 train_time:24996ms step_avg:37.87ms
step:661/1480 train_time:25050ms step_avg:37.90ms
step:662/1480 train_time:25109ms step_avg:37.93ms
step:663/1480 train_time:25162ms step_avg:37.95ms
step:664/1480 train_time:25221ms step_avg:37.98ms
step:665/1480 train_time:25274ms step_avg:38.01ms
step:666/1480 train_time:25333ms step_avg:38.04ms
step:667/1480 train_time:25386ms step_avg:38.06ms
step:668/1480 train_time:25444ms step_avg:38.09ms
step:669/1480 train_time:25498ms step_avg:38.11ms
step:670/1480 train_time:25558ms step_avg:38.15ms
step:671/1480 train_time:25611ms step_avg:38.17ms
step:672/1480 train_time:25671ms step_avg:38.20ms
step:673/1480 train_time:25724ms step_avg:38.22ms
step:674/1480 train_time:25782ms step_avg:38.25ms
step:675/1480 train_time:25837ms step_avg:38.28ms
step:676/1480 train_time:25896ms step_avg:38.31ms
step:677/1480 train_time:25949ms step_avg:38.33ms
step:678/1480 train_time:26007ms step_avg:38.36ms
step:679/1480 train_time:26061ms step_avg:38.38ms
step:680/1480 train_time:26119ms step_avg:38.41ms
step:681/1480 train_time:26174ms step_avg:38.43ms
step:682/1480 train_time:26233ms step_avg:38.46ms
step:683/1480 train_time:26286ms step_avg:38.49ms
step:684/1480 train_time:26345ms step_avg:38.52ms
step:685/1480 train_time:26398ms step_avg:38.54ms
step:686/1480 train_time:26457ms step_avg:38.57ms
step:687/1480 train_time:26510ms step_avg:38.59ms
step:688/1480 train_time:26569ms step_avg:38.62ms
step:689/1480 train_time:26621ms step_avg:38.64ms
step:690/1480 train_time:26681ms step_avg:38.67ms
step:691/1480 train_time:26735ms step_avg:38.69ms
step:692/1480 train_time:26794ms step_avg:38.72ms
step:693/1480 train_time:26848ms step_avg:38.74ms
step:694/1480 train_time:26906ms step_avg:38.77ms
step:695/1480 train_time:26959ms step_avg:38.79ms
step:696/1480 train_time:27018ms step_avg:38.82ms
step:697/1480 train_time:27071ms step_avg:38.84ms
step:698/1480 train_time:27132ms step_avg:38.87ms
step:699/1480 train_time:27185ms step_avg:38.89ms
step:700/1480 train_time:27244ms step_avg:38.92ms
step:701/1480 train_time:27297ms step_avg:38.94ms
step:702/1480 train_time:27356ms step_avg:38.97ms
step:703/1480 train_time:27410ms step_avg:38.99ms
step:704/1480 train_time:27469ms step_avg:39.02ms
step:705/1480 train_time:27522ms step_avg:39.04ms
step:706/1480 train_time:27581ms step_avg:39.07ms
step:707/1480 train_time:27635ms step_avg:39.09ms
step:708/1480 train_time:27693ms step_avg:39.12ms
step:709/1480 train_time:27747ms step_avg:39.14ms
step:710/1480 train_time:27805ms step_avg:39.16ms
step:711/1480 train_time:27860ms step_avg:39.18ms
step:712/1480 train_time:27918ms step_avg:39.21ms
step:713/1480 train_time:27972ms step_avg:39.23ms
step:714/1480 train_time:28031ms step_avg:39.26ms
step:715/1480 train_time:28084ms step_avg:39.28ms
step:716/1480 train_time:28143ms step_avg:39.31ms
step:717/1480 train_time:28197ms step_avg:39.33ms
step:718/1480 train_time:28256ms step_avg:39.35ms
step:719/1480 train_time:28309ms step_avg:39.37ms
step:720/1480 train_time:28368ms step_avg:39.40ms
step:721/1480 train_time:28421ms step_avg:39.42ms
step:722/1480 train_time:28479ms step_avg:39.45ms
step:723/1480 train_time:28533ms step_avg:39.46ms
step:724/1480 train_time:28592ms step_avg:39.49ms
step:725/1480 train_time:28646ms step_avg:39.51ms
step:726/1480 train_time:28704ms step_avg:39.54ms
step:727/1480 train_time:28759ms step_avg:39.56ms
step:728/1480 train_time:28818ms step_avg:39.59ms
step:729/1480 train_time:28871ms step_avg:39.60ms
step:730/1480 train_time:28931ms step_avg:39.63ms
step:731/1480 train_time:28984ms step_avg:39.65ms
step:732/1480 train_time:29043ms step_avg:39.68ms
step:733/1480 train_time:29096ms step_avg:39.69ms
step:734/1480 train_time:29156ms step_avg:39.72ms
step:735/1480 train_time:29209ms step_avg:39.74ms
step:736/1480 train_time:29268ms step_avg:39.77ms
step:737/1480 train_time:29320ms step_avg:39.78ms
step:738/1480 train_time:29379ms step_avg:39.81ms
step:739/1480 train_time:29434ms step_avg:39.83ms
step:740/1480 train_time:29493ms step_avg:39.85ms
step:741/1480 train_time:29546ms step_avg:39.87ms
step:742/1480 train_time:29604ms step_avg:39.90ms
step:743/1480 train_time:29659ms step_avg:39.92ms
step:744/1480 train_time:29717ms step_avg:39.94ms
step:745/1480 train_time:29770ms step_avg:39.96ms
step:746/1480 train_time:29830ms step_avg:39.99ms
step:747/1480 train_time:29883ms step_avg:40.00ms
step:748/1480 train_time:29942ms step_avg:40.03ms
step:749/1480 train_time:29996ms step_avg:40.05ms
step:750/1480 train_time:30055ms step_avg:40.07ms
step:750/1480 val_loss:3.7998 train_time:30118ms step_avg:40.16ms
step:751/1480 train_time:30135ms step_avg:40.13ms
step:752/1480 train_time:30171ms step_avg:40.12ms
step:753/1480 train_time:30227ms step_avg:40.14ms
step:754/1480 train_time:30288ms step_avg:40.17ms
step:755/1480 train_time:30342ms step_avg:40.19ms
step:756/1480 train_time:30400ms step_avg:40.21ms
step:757/1480 train_time:30453ms step_avg:40.23ms
step:758/1480 train_time:30511ms step_avg:40.25ms
step:759/1480 train_time:30565ms step_avg:40.27ms
step:760/1480 train_time:30623ms step_avg:40.29ms
step:761/1480 train_time:30676ms step_avg:40.31ms
step:762/1480 train_time:30734ms step_avg:40.33ms
step:763/1480 train_time:30787ms step_avg:40.35ms
step:764/1480 train_time:30845ms step_avg:40.37ms
step:765/1480 train_time:30898ms step_avg:40.39ms
step:766/1480 train_time:30956ms step_avg:40.41ms
step:767/1480 train_time:31010ms step_avg:40.43ms
step:768/1480 train_time:31071ms step_avg:40.46ms
step:769/1480 train_time:31125ms step_avg:40.47ms
step:770/1480 train_time:31185ms step_avg:40.50ms
step:771/1480 train_time:31241ms step_avg:40.52ms
step:772/1480 train_time:31300ms step_avg:40.54ms
step:773/1480 train_time:31354ms step_avg:40.56ms
step:774/1480 train_time:31412ms step_avg:40.58ms
step:775/1480 train_time:31465ms step_avg:40.60ms
step:776/1480 train_time:31524ms step_avg:40.62ms
step:777/1480 train_time:31577ms step_avg:40.64ms
step:778/1480 train_time:31635ms step_avg:40.66ms
step:779/1480 train_time:31688ms step_avg:40.68ms
step:780/1480 train_time:31747ms step_avg:40.70ms
step:781/1480 train_time:31800ms step_avg:40.72ms
step:782/1480 train_time:31857ms step_avg:40.74ms
step:783/1480 train_time:31910ms step_avg:40.75ms
step:784/1480 train_time:31970ms step_avg:40.78ms
step:785/1480 train_time:32023ms step_avg:40.79ms
step:786/1480 train_time:32083ms step_avg:40.82ms
step:787/1480 train_time:32136ms step_avg:40.83ms
step:788/1480 train_time:32196ms step_avg:40.86ms
step:789/1480 train_time:32251ms step_avg:40.88ms
step:790/1480 train_time:32311ms step_avg:40.90ms
step:791/1480 train_time:32366ms step_avg:40.92ms
step:792/1480 train_time:32425ms step_avg:40.94ms
step:793/1480 train_time:32479ms step_avg:40.96ms
step:794/1480 train_time:32537ms step_avg:40.98ms
step:795/1480 train_time:32590ms step_avg:40.99ms
step:796/1480 train_time:32649ms step_avg:41.02ms
step:797/1480 train_time:32701ms step_avg:41.03ms
step:798/1480 train_time:32760ms step_avg:41.05ms
step:799/1480 train_time:32812ms step_avg:41.07ms
step:800/1480 train_time:32871ms step_avg:41.09ms
step:801/1480 train_time:32924ms step_avg:41.10ms
step:802/1480 train_time:32983ms step_avg:41.13ms
step:803/1480 train_time:33036ms step_avg:41.14ms
step:804/1480 train_time:33096ms step_avg:41.16ms
step:805/1480 train_time:33149ms step_avg:41.18ms
step:806/1480 train_time:33210ms step_avg:41.20ms
step:807/1480 train_time:33264ms step_avg:41.22ms
step:808/1480 train_time:33323ms step_avg:41.24ms
step:809/1480 train_time:33376ms step_avg:41.26ms
step:810/1480 train_time:33435ms step_avg:41.28ms
step:811/1480 train_time:33489ms step_avg:41.29ms
step:812/1480 train_time:33548ms step_avg:41.32ms
step:813/1480 train_time:33601ms step_avg:41.33ms
step:814/1480 train_time:33660ms step_avg:41.35ms
step:815/1480 train_time:33713ms step_avg:41.37ms
step:816/1480 train_time:33772ms step_avg:41.39ms
step:817/1480 train_time:33825ms step_avg:41.40ms
step:818/1480 train_time:33883ms step_avg:41.42ms
step:819/1480 train_time:33937ms step_avg:41.44ms
step:820/1480 train_time:33995ms step_avg:41.46ms
step:821/1480 train_time:34048ms step_avg:41.47ms
step:822/1480 train_time:34108ms step_avg:41.49ms
step:823/1480 train_time:34161ms step_avg:41.51ms
step:824/1480 train_time:34220ms step_avg:41.53ms
step:825/1480 train_time:34274ms step_avg:41.54ms
step:826/1480 train_time:34333ms step_avg:41.57ms
step:827/1480 train_time:34387ms step_avg:41.58ms
step:828/1480 train_time:34446ms step_avg:41.60ms
step:829/1480 train_time:34500ms step_avg:41.62ms
step:830/1480 train_time:34559ms step_avg:41.64ms
step:831/1480 train_time:34612ms step_avg:41.65ms
step:832/1480 train_time:34672ms step_avg:41.67ms
step:833/1480 train_time:34725ms step_avg:41.69ms
step:834/1480 train_time:34783ms step_avg:41.71ms
step:835/1480 train_time:34835ms step_avg:41.72ms
step:836/1480 train_time:34895ms step_avg:41.74ms
step:837/1480 train_time:34948ms step_avg:41.75ms
step:838/1480 train_time:35006ms step_avg:41.77ms
step:839/1480 train_time:35061ms step_avg:41.79ms
step:840/1480 train_time:35120ms step_avg:41.81ms
step:841/1480 train_time:35173ms step_avg:41.82ms
step:842/1480 train_time:35231ms step_avg:41.84ms
step:843/1480 train_time:35285ms step_avg:41.86ms
step:844/1480 train_time:35345ms step_avg:41.88ms
step:845/1480 train_time:35399ms step_avg:41.89ms
step:846/1480 train_time:35457ms step_avg:41.91ms
step:847/1480 train_time:35511ms step_avg:41.93ms
step:848/1480 train_time:35571ms step_avg:41.95ms
step:849/1480 train_time:35624ms step_avg:41.96ms
step:850/1480 train_time:35683ms step_avg:41.98ms
step:851/1480 train_time:35736ms step_avg:41.99ms
step:852/1480 train_time:35795ms step_avg:42.01ms
step:853/1480 train_time:35848ms step_avg:42.03ms
step:854/1480 train_time:35907ms step_avg:42.05ms
step:855/1480 train_time:35960ms step_avg:42.06ms
step:856/1480 train_time:36018ms step_avg:42.08ms
step:857/1480 train_time:36072ms step_avg:42.09ms
step:858/1480 train_time:36131ms step_avg:42.11ms
step:859/1480 train_time:36184ms step_avg:42.12ms
step:860/1480 train_time:36243ms step_avg:42.14ms
step:861/1480 train_time:36297ms step_avg:42.16ms
step:862/1480 train_time:36355ms step_avg:42.18ms
step:863/1480 train_time:36409ms step_avg:42.19ms
step:864/1480 train_time:36469ms step_avg:42.21ms
step:865/1480 train_time:36522ms step_avg:42.22ms
step:866/1480 train_time:36581ms step_avg:42.24ms
step:867/1480 train_time:36635ms step_avg:42.25ms
step:868/1480 train_time:36694ms step_avg:42.27ms
step:869/1480 train_time:36747ms step_avg:42.29ms
step:870/1480 train_time:36806ms step_avg:42.31ms
step:871/1480 train_time:36859ms step_avg:42.32ms
step:872/1480 train_time:36917ms step_avg:42.34ms
step:873/1480 train_time:36971ms step_avg:42.35ms
step:874/1480 train_time:37030ms step_avg:42.37ms
step:875/1480 train_time:37083ms step_avg:42.38ms
step:876/1480 train_time:37142ms step_avg:42.40ms
step:877/1480 train_time:37196ms step_avg:42.41ms
step:878/1480 train_time:37255ms step_avg:42.43ms
step:879/1480 train_time:37309ms step_avg:42.44ms
step:880/1480 train_time:37368ms step_avg:42.46ms
step:881/1480 train_time:37422ms step_avg:42.48ms
step:882/1480 train_time:37480ms step_avg:42.49ms
step:883/1480 train_time:37533ms step_avg:42.51ms
step:884/1480 train_time:37592ms step_avg:42.53ms
step:885/1480 train_time:37645ms step_avg:42.54ms
step:886/1480 train_time:37704ms step_avg:42.56ms
step:887/1480 train_time:37758ms step_avg:42.57ms
step:888/1480 train_time:37816ms step_avg:42.59ms
step:889/1480 train_time:37870ms step_avg:42.60ms
step:890/1480 train_time:37929ms step_avg:42.62ms
step:891/1480 train_time:37982ms step_avg:42.63ms
step:892/1480 train_time:38041ms step_avg:42.65ms
step:893/1480 train_time:38094ms step_avg:42.66ms
step:894/1480 train_time:38152ms step_avg:42.68ms
step:895/1480 train_time:38206ms step_avg:42.69ms
step:896/1480 train_time:38266ms step_avg:42.71ms
step:897/1480 train_time:38319ms step_avg:42.72ms
step:898/1480 train_time:38377ms step_avg:42.74ms
step:899/1480 train_time:38431ms step_avg:42.75ms
step:900/1480 train_time:38491ms step_avg:42.77ms
step:901/1480 train_time:38544ms step_avg:42.78ms
step:902/1480 train_time:38603ms step_avg:42.80ms
step:903/1480 train_time:38656ms step_avg:42.81ms
step:904/1480 train_time:38714ms step_avg:42.83ms
step:905/1480 train_time:38769ms step_avg:42.84ms
step:906/1480 train_time:38828ms step_avg:42.86ms
step:907/1480 train_time:38881ms step_avg:42.87ms
step:908/1480 train_time:38940ms step_avg:42.89ms
step:909/1480 train_time:38994ms step_avg:42.90ms
step:910/1480 train_time:39053ms step_avg:42.92ms
step:911/1480 train_time:39106ms step_avg:42.93ms
step:912/1480 train_time:39166ms step_avg:42.94ms
step:913/1480 train_time:39219ms step_avg:42.96ms
step:914/1480 train_time:39278ms step_avg:42.97ms
